"Species","genus","family","order","group","Ks","Kl","P50","MinWP_md","HSM","Hv","MAT","TMean_Warmest","TMean_Coldest","AP","Prec_Wettest","Prec_Driest","Prec_Seasonality","Prec_WetQ","Prec_DryQ","Prec_WarmQ","Prec_ColdQ","Diurnal_TRange","Isotermality","TSeasonality","TMax.Warmest","TMin.Coldest","TRange","TMean_Wettest","TMean_Driest","srad","sradMin","tmax","tmin","vapr","windMax","wind","ABDRock","AWCtS_60cm_1km_ll","clay_60cm","ph_60cm","sand_60cm","SWC_200cm","silt_60cm","AI","VPDMax","PC1","PC2","PC3"
"Prunus domestica","Prunus","Rosaceae","Rosales","Angiosperms",NA,NA,-5.783035,NA,NA,NA,8.78509894423941,16.3993324868595,1.71590430046334,765.772554806071,85.0483241989882,44.5006850758853,20.7609071569238,238.86525084317,147.44767074199,195.820668212479,189.842590640809,8.03285861416118,33.6561469009514,601.683363805935,22.352724505868,-1.7987721325075,24.1514966378325,10.2809505016908,6.43856977449545,10608.7806613144,2174.26470278246,12.8015282494511,4.76866963791928,0.934334116095825,4.2172691816775,3.64473677202305,196.63717558054,40.65151833561,22.4121046548282,6.26166333928759,42.9336975937796,19.4533466428496,35.0154460439214,935.932377740303,1.30810689398333,-3.00743838388542,3.08713278278366,1.50838666827721
"Prunus dulcis","Prunus","Rosaceae","Rosales","Angiosperms",NA,NA,-5.69299553033333,NA,NA,NA,13.6717987643297,21.6873109457497,6.43706392835248,563.215063520871,78.4098608590442,18.4122807017544,40.9730647015557,202.592256503327,78.2189957652753,93.0502117362371,156.898366606171,10.6701502342766,38.3231456350429,626.66787547569,29.2664851767326,1.37020568894217,27.8962794980062,12.3863581498184,18.9479532204185,15412.6785954396,6274.45311554749,19.0068738469195,8.33672363749867,1.08975045320776,3.9694494858916,3.42777525837755,194.236945366737,40.5101116812557,30.2725626320555,7.36124358587383,36.9215212798068,21.7313613039541,33.1789918502867,418.973260738052,2.56983058366725,-3.27402948613696,-0.274300117235978,1.08807164989334
"Prunus ilicifolia","Prunus","Rosaceae","Rosales","Angiosperms",0.71,NA,-4.39,-2.9,1.49,NA,15.8479431040808,21.9618162568439,10.6453309188836,448.641885766092,90.5371713508613,1.42248413417951,89.5018808947621,250.182683590209,10.1545784224841,20.6763372620127,237.334542157752,13.9493389280947,53.1505322011081,465.95282188547,30.4816862877563,4.03023571870606,26.4514505316318,11.1421955243523,20.7136672660641,17988.2710731209,9466.43517679057,22.8226125601304,8.87327366732297,1.00192958543437,3.75947414866817,3.21726352241184,169.18786781349,38.1842462652784,26.4445450430059,7.00027161611589,46.5423268447261,20.3272974196469,27.3535536441829,243.82846781505,3.0781461734149,-4.14453587297827,-1.82243646308524,-0.0829868864018119
"Prunus mahaleb","Prunus","Rosaceae","Rosales","Angiosperms",NA,NA,-4.30659,NA,NA,NA,10.4411964843012,18.2693907215466,3.13205716475495,835.792095977417,92.5843330980946,48.8806633733239,18.577888298102,252.27918136909,169.335779816514,187.415949188426,204.260338743825,9.29923488213802,35.5573216188602,619.773833582413,25.2246365461706,-0.882949893448394,26.1075864347675,10.4135991511159,11.0997718142902,12765.333249989,3734.09675370501,15.090813919702,5.79157904499199,0.98124223687149,3.83976710925408,3.32360091717544,196.864020865642,40.404342309319,28.8172846468349,6.72510926265332,33.7962075285493,22.0359509375441,37.7516565628084,799.337812279464,1.77461985515716,-2.25113468015561,1.86115781144892,1.46380117353602
"Prunus padus","Prunus","Rosaceae","Rosales","Angiosperms",NA,NA,-3.54394,NA,NA,NA,6.53357459119623,15.3746944184417,-1.78388366056851,805.74558789056,94.7383208867754,42.3214895683333,25.8256408211168,264.962559860688,141.429590435685,224.478952479823,186.920967147785,7.66084162120079,29.3286210643259,699.749611405485,21.132447003911,-5.502488195466,26.634935202959,10.8776252254678,2.36677494500593,9708.08121426476,1321.09601152004,10.3639954009824,2.70315378103918,0.823827484173919,4.00441378590363,3.4739545999666,192.283464566929,41.3742981494402,16.6482275158643,5.85660653177846,51.7016179939533,17.2851921990764,32.0017608558424,1091.34185057433,1.1763224232146,-3.54923172302951,3.91407595897932,1.45328513411766
"Prunus persica","Prunus","Rosaceae","Rosales","Angiosperms",NA,NA,-4.12025,NA,NA,NA,13.5514127690486,20.8157823206732,6.20165694822531,881.961807580175,126.458017492711,36.2072886297376,40.7730838201484,336.512536443149,124.913994169096,268.637900874636,165.5,10.2771647287875,40.3758976099442,595.738638499735,27.2565888960925,0.84644315059218,26.4101457590264,16.4328425709748,10.2651700480187,14417.4708041978,6840.57172011662,18.6899951265783,8.41283042502668,1.16769533529226,3.72696791953318,3.16125849991081,190.94623655914,40.7102586457425,28.5268817204301,6.45893635571055,42.0552165068294,20.9221156640511,29.7878523684975,724.697026239067,1.56422447251631,-2.05735370850846,1.13048985085978,0.760077454779344
"Prunus pseudocerasus","Prunus","Rosaceae","Rosales","Angiosperms",2.305123,0.0002935627,NA,NA,NA,1.32796340345334,14.3292969688773,24.2585937827826,3.67369787656935,1109.171875,208.875,20.6875,74.8624781370163,530.1875,75.34375,502.296875,78.90625,8.77604168653488,28.3042913973331,835.233350753784,29.4624999761581,-1.82656251324806,31.289062410593,23.1218751221895,4.0007812208496,13842.1836547852,8013.84375,18.7173176705837,9.94127603806555,1.32363281492144,2.66250000335276,2.19453124329448,197.265625,41.140625,26.234375,6.5890625,33.0625,21.234375,41.21875,927.73125,1.67500579388091,-1.18008277081178,1.33744437772269,1.95156326174907
"Prunus serotina","Prunus","Rosaceae","Rosales","Angiosperms",0.55,NA,-4.27,NA,NA,NA,9.54815505687849,17.7332503624522,1.4408537502579,824.406146324428,87.6578196845352,48.1233921192014,19.143718114756,248.691752517316,161.969355683604,222.418369128689,190.542896222571,8.73583197939917,33.2381299279023,665.953486853765,23.9174145539851,-2.70991502569409,26.6273296139555,11.4598980510932,4.61874259986737,10974.0337581787,2817.13741924219,13.9160710450386,5.18023906483312,0.982981954446203,4.56379433344937,3.84949653647594,199.166584352575,37.5418785044014,13.4953080968014,5.78429737660149,63.043345632027,13.563725632608,23.7902733796229,929.390699027996,1.42003540829868,-4.2967152826549,3.04648301405762,1.04124329342583
"Prunus spinosa","Prunus","Rosaceae","Rosales","Angiosperms",NA,NA,-5.362935,NA,NA,NA,9.71327225231312,17.1876453379832,2.72881110163021,793.652738403386,87.1700152019393,46.3533012860019,19.4770163503511,243.711039894819,154.841899831546,196.94071243683,196.503964830108,8.29296396503443,34.5382415134056,592.809271572757,23.2742512070254,-0.864550722332771,24.1388019360524,10.7118253299168,8.28095717316143,11211.3250743004,2629.92394921731,13.8597542326728,5.56679027067672,0.978170324491785,4.21089198590403,3.62180759108759,197.392615535088,40.0174423343386,23.5494335316652,6.32727606161871,41.4482842937485,19.7153394734697,35.3757029912788,891.934085213033,1.412064378819,-2.83630827882812,2.73400131266342,1.46051031578245
"Prunus szechuanica","Prunus","Rosaceae","Rosales","Angiosperms",1.028049,0.0001581376,NA,NA,NA,1.58291465240777,13.3236113389333,22.1749998728434,3.86944441994031,1070.33333333333,197.083333333333,15.1666666666667,70.7194655736287,507.666666666667,54.1666666666667,497.5,55.1666666666667,8.8388888835907,30.6797687212626,741.329564412435,27.4166668256124,-1.60000003377597,29.0166668891907,21.5527776877085,4.05416662121813,13161.4584147135,7971.83333333333,17.7430556615194,8.90416672080755,1.2114583303531,2.25,1.82847223679225,195.75,41.5833333333333,26.3333333333333,6.53333333333333,32.9166666666667,21.5,41.4166666666667,935.4,1.66756893211338,-1.20276521478368,1.48323369470439,2.16637711495349
"Prunus virginiana","Prunus","Rosaceae","Rosales","Angiosperms",NA,NA,-3.8,NA,NA,NA,6.7306091762377,18.5305932776929,-5.50449724039944,775.887356809504,94.3563852354688,38.0717013152312,32.8265036063828,261.613067458634,129.112218922359,219.382265591854,164.064700890963,12.0463017849888,31.2166450761059,977.643373618047,26.6985362570418,-12.3203012350904,39.0188374669055,12.5737342753621,-0.344445614242594,13695.1352792836,4757.1126431905,12.7537600776757,0.707458279473796,0.77097298744489,4.23538395568988,3.64603839466316,197.193376068376,39.2123931623932,19.8982905982906,6.49700854700855,47.3198717948718,18.3649572649573,33.1339743589744,765.847072549852,2.09405621703511,-3.88235914757137,2.09381101786934,1.20395023706083
"Pseudobombax septenatum","Pseudobombax","Malvaceae","Malvales","Angiosperms",1.61,0.000515,-1,-0.5,0.5,3.28,25.1731660099103,25.9828828936838,24.2276061290019,2040.30888030888,315.204633204633,44.9111969111969,57.2650854044439,822.389961389961,176.332046332046,452.413127413127,479.830115830116,9.57902189203211,78.4065945452245,73.4796344064838,31.3305019614319,19.0096525501561,12.3208494112759,25.2267053449476,24.8267052992891,17491.9835794221,15634.1969111969,29.962676920946,20.3836550473246,2.52646073457357,2.39073359690118,1.86843628542764,192.328244274809,43.7748091603053,38.0954198473282,5.64961832061069,36.3473282442748,24.7175572519084,25.9465648854962,1280.33166023166,1.98327953157423,2.42919858985555,-1.24623893920951,-0.110249279827027
"Pseudolmedia laevigata","Pseudolmedia","Moraceae","Rosales","Angiosperms",NA,NA,NA,NA,NA,0.592032180736324,24.8666476127578,25.5386941084048,23.9541158254554,2441.92225609756,327.463414634146,89.1189024390244,44.651374699139,908.286585365854,311.336890243902,537.551829268293,612.274390243902,10.0549415720672,80.609503100558,66.6997082422419,31.1278963176216,18.4583841620422,12.6695121526718,24.8320122492023,24.5875507825758,15061.8991565239,13114.6006097561,29.8941183380964,19.8391767987391,2.52136941563065,1.51524389853201,1.27975101778057,193.236641221374,43.3343511450382,36.3679389312977,5.06992366412214,41.2015267175573,22.8,22.7908396946565,1796.3006097561,2.00899957639504,3.21900637404352,-0.287920570294092,0.255528773359579
"Pseudolmedia laevis","Pseudolmedia","Moraceae","Rosales","Angiosperms",3.785,0.000579660525376572,NA,NA,NA,1.53146770244801,25.1420032934445,25.933460354805,24.1073932720394,2413.25914634146,325.454268292683,82.717987804878,46.7210723452452,915.189024390244,286.5625,534.487804878049,559.599085365854,10.0374110711784,77.497904120422,76.3884051340382,31.5836889191372,18.4474085380391,13.1362803796443,25.2189278849741,24.7810213362298,14638.6103813357,12615.8551829268,30.1607088228551,20.1232977509499,2.55592733948696,1.60655487801244,1.37745172848425,195.591463414634,42.3170731707317,36.4969512195122,5.02774390243902,39.952743902439,22.6966463414634,23.8795731707317,1801.39664634146,2.0137481411594,3.18959403645553,-0.231359519327492,0.455526505409967
"Pseudolmedia macrophylla","Pseudolmedia","Moraceae","Rosales","Angiosperms",NA,NA,NA,NA,NA,1.10030848416948,24.8427678414754,25.6585119043078,23.6738690240043,2144.98571428571,308.8,63.4678571428571,53.6017485618591,869.410714285714,217.782142857143,551.028571428571,378.942857142857,10.6063690304756,75.0398603848049,84.1976716450283,31.6417856080191,17.3207143179008,14.3210713045938,25.1621428012848,24.055119071688,14490.5803850446,12383.1035714286,30.1459523473467,19.5395833492279,2.4729672657592,1.77000000349113,1.52672619308744,194.679856115108,42.1510791366906,36.431654676259,5.10179856115108,40.5395683453237,22.4640287769784,23.3237410071942,1576.87821428571,2.13331946816102,2.66414495568942,-0.436455888967243,0.539942764413152
"Pseudolmedia rigida","Pseudolmedia","Moraceae","Rosales","Angiosperms",NA,NA,NA,NA,NA,2.22361478679882,22.9689865566435,23.6628816119044,22.0993895094037,2128.1684981685,302.373626373626,76.1062271062271,52.8026651899457,834.113553113553,261.59706959707,595.798534798535,435.959706959707,9.70531136998327,81.2658268296238,65.6914483514024,28.8721611595852,16.8040292791395,12.0681318695292,23.1835165408068,22.5344932612045,14568.0357464801,12788.9926739927,27.8216422154353,18.1163308557137,2.29773504022277,1.84432234868899,1.59465811431626,187.695970695971,45.4798534798535,36.0586080586081,5.30952380952381,38.6886446886447,24.1575091575092,25.6556776556777,1660.66923076923,1.53641486732146,2.90878394028575,0.298774664969857,0.181174994964269
"Pseudopiptadenia psilostachya","Pseudopiptadenia","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,1.61627672484912,25.5350106368631,26.2643361818992,24.8064265897719,2435.25847457627,360.021186440678,72.0508474576271,50.440593982147,970.453389830509,259.597457627119,414.733050847458,701.843220338983,9.47906080342955,79.6068945415949,60.0392995203956,31.7699152332241,19.7817796812219,11.9881355600842,25.3625000371771,25.694420887252,15924.2185927569,13432.2161016949,30.274540941594,20.7954802593942,2.68600635659897,1.86525422132621,1.52884887310408,198.508403361345,42.5798319327731,39.6554621848739,4.99159663865546,38.7268907563025,23.5504201680672,21.9495798319328,1717.79576271186,1.97792351676119,3.35816843688887,-0.745258834836683,0.135245445446718
"Pseudosenefeldera inclinata","Pseudosenefeldera","Euphorbiaceae","Malpighiales","Angiosperms",NA,NA,NA,NA,NA,0.842819165413509,25.241934001127,25.7805704280017,24.5243316053707,2944.50267379679,356.529411764706,139.085561497326,31.2664378059102,1005.86096256684,463.534759358289,620.860962566845,778.352941176471,9.87941177643557,84.1566108254825,51.9276185469194,31.1577538984982,19.4000000719399,11.75775383118,25.050178267739,25.2886808747276,14187.3048180565,12346.5347593583,30.1816399416184,20.3022281387273,2.65082442696719,1.247593581039,1.07647058989275,196.096256684492,42.6524064171123,34.5935828877005,4.92245989304813,42.6096256684492,22.2513368983957,23.1229946524064,2312.87754010695,1.80557607565905,4.11706050730049,0.422189797921087,0.299023855361459
"Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",1.1684526,4.444e-05,-4.08497290322581,-2.92437,1.16060290322581,4.1529539995,9.34630709544411,16.5249481034845,2.56340779874735,911.991521547933,109.515602462621,47.8660686015831,25.8991003170701,302.362427440633,161.665611257696,207.593139841689,249.41491644679,8.91629580725047,36.9542853711211,572.474269579885,22.9076306021497,-1.27645382624267,24.184084442293,9.06186807592668,8.14502199124668,11802.2377116658,3261.70965699208,13.8044550008342,4.8881591894538,0.923398357954273,4.2757150416932,3.65674142400529,193.130128092648,40.2756273030356,19.4522196876645,5.79239164765748,49.3902789963151,18.2811019477101,31.5296016845061,993.403570800352,1.38492530150538,-2.95759153061528,2.91017695273175,0.960179099213009
"Pseudowintera axillaris","Pseudowintera","Winteraceae","Canellales","Angiosperms",NA,NA,-3.7,NA,NA,NA,10.9992486084381,15.310023349821,6.69352689288885,1934.40093376131,222.669973737963,110.979573971404,20.764321569037,590.160198424278,388.182667055734,410.670849139189,536.730668222935,8.62598969757574,46.9393388955768,351.073345111973,20.727458415659,2.37306681983032,18.3543916164629,7.96445870260334,13.8399572022496,14232.2860610022,5664.98424277794,15.3122434727402,6.6862537719642,1.05989276341874,5.88902829707034,5.03452241862519,87.3702947184126,52.9098336737671,31.0767435074409,5.16390428946601,41.7227896119055,25.4878902830464,27.57397140356,1804.50318062445,1.09771412824483,0.118693535417327,3.80441539402882,-3.87893753174825
"Pseudowintera colorata","Pseudowintera","Winteraceae","Canellales","Angiosperms",NA,NA,-4.3,NA,NA,NA,9.46427687824788,13.7934372925325,4.98985465938452,2440.22956973722,301.326479930696,128.26462604678,24.5704638490228,770.864510539994,462.187005486572,565.403349696795,546.808085475022,8.70602993908694,46.5768991534778,358.582068226236,19.3033843568388,0.636505919023208,18.6668784284468,8.57806044311287,9.82613244613484,13697.106869157,5039.56049667918,13.8172918442526,5.11126191379793,0.921066511758242,6.2429800778636,5.06925401733061,79.7286159529032,53.8018007618608,22.1932933164031,5.2881103543807,48.504501904652,24.4716610873831,29.6909269306245,2285.25120993358,1.05422722570563,0.0689278219568021,4.86120924090219,-4.24725854449796
"Pseudowintera traversii","Pseudowintera","Winteraceae","Canellales","Angiosperms",NA,NA,-5.62,NA,NA,NA,8.28406859846676,12.7504901044509,3.80588236977072,2903.70588235294,323.823529411765,165.941176470588,18.3215749123517,838.470588235294,577.823529411765,584.205882352941,720.764705882353,8.75539214470807,45.8128333372228,363.838766659007,18.423529288348,-0.682352934909217,19.1058821958654,7.36813730352065,12.2156861599754,14050.0465303309,5337.76470588235,12.6617646778331,3.90637254714966,0.890245092265746,6.40294115683612,5.56470586271847,54.1176470588235,54.8529411764706,26.2352941176471,5.23529411764706,47.2941176470588,25.3235294117647,26.7941176470588,2957.96764705882,0.984142369795438,0.880735052602096,5.42819658771278,-5.35457068724092
"Psidium sartorianum","Psidium","Myrtaceae","Myrtales","Angiosperms",0.9955,0.00027,NA,-1,NA,0.308,24.0197796256556,26.1090318164384,21.4458573691418,1261.6401734104,244.371387283237,20.0549132947977,80.9259254394928,639.18063583815,73.4104046242775,396.138728323699,145.248554913295,12.5424735063762,67.9030092492958,194.032753299426,33.0254335706634,14.318352655007,18.7070809196186,25.3342726712971,22.8407755008323,17677.341407379,13757.362716763,30.2910163747093,17.748542867644,2.2156659473229,2.76228324164545,2.20740607191372,145.674041297935,42.9203539823009,40.8761061946903,6.42109144542773,39.0929203539823,25.4351032448378,20.4070796460177,741.656502890173,2.68307311322042,0.496860783897561,-2.03628917248472,-1.22403047835142
"Psychotria asiatica","Psychotria","Rubiaceae","Gentianales","Angiosperms",0.8663669,0.000177888,-2.51,NA,NA,1.91570881226054,20.3967264064543,25.0097942135748,15.1122463765088,2881.99091734787,505.826521344233,85.408719346049,63.4184830550385,1346.0608537693,295.752951861944,1266.01725703906,326.890099909174,5.60594156933957,33.6577959831577,407.357393214532,28.5007266010835,11.6484105262185,16.8523160993349,24.3680442512089,16.4671208185028,15364.490394918,10312.1435059037,23.199697238981,17.5937556787364,2.05028912947462,4.57720255396996,3.55793217937043,177.899182561308,44.3551316984559,30.8228882833787,5.26130790190736,38.7266121707539,23.7202543142598,30.9182561307902,2195.77656675749,1.20901329566781,2.72955363421892,2.33149551025224,-0.814718162922095
"Psychotria hoffmannseggiana","Psychotria","Rubiaceae","Gentianales","Angiosperms",0.866366867,0.000177888,-2.51,NA,NA,1.914957921,23.9597307012264,25.1420344063318,22.5775175373002,2065.22674813306,318.315003394433,51.1439239646979,56.594532534126,858.54921928038,191.037338764426,419.028513238289,532.164969450102,9.43143243945058,73.1865486227891,106.180777609955,30.4944331006622,17.4174473892647,13.0769857088077,24.1432337861278,23.5812174615128,16738.5717995534,13701.188730482,28.6754468657577,19.2440144667719,2.40901221989452,2.26014935120546,1.82043448776432,194.985733695652,43.320652173913,37.7024456521739,5.28097826086956,42.1725543478261,23.0570652173913,20.4870923913043,1378.45329260014,1.67022481690061,2.17324426745272,-0.679700345287794,-0.0702119218194732
"Psychotria horizontalis","Psychotria","Rubiaceae","Gentianales","Angiosperms",0.061715999994137,1.48e-05,-4.9,-4.6,0.300000000000001,2.398081535,24.986188177608,26.2045637206663,23.6960996862487,1942.86248492159,346.248492159228,22.7129071170084,77.2580901331148,904.613992762364,92.4692400482509,433.430639324487,371.469240048251,9.91451546711571,74.3150018524059,103.102519211349,31.7966223510816,18.2646562377276,13.5319661093276,25.2660434260443,24.6071371313171,18682.6123918595,16005.8648974668,29.9434459212318,20.0289304638944,2.49066747485944,2.91845597346528,2.22846803324358,176.787003610108,43.7316486161251,38.8977135980746,5.86245487364621,36.5523465703971,25.3995186522262,24.9338146811071,1128.64523522316,2.25642369996395,1.82929689540148,-1.74890505731756,-0.744307442735429
"Psydrax dicoccos","Psydrax","Rubiaceae","Gentianales","Angiosperms",1.57,0.000129,-0.76,NA,NA,1.20767652336015,23.7889757752419,26.5861111183961,20.4315973222256,2307.42708333333,334.052083333333,91.6979166666667,51.8766106963158,913.427083333333,313.625,675.458333333333,493.020833333333,7.7928819557031,63.2781761487325,252.873901605606,30.8656249940395,16.1291667564462,14.7364582717419,25.6272569398085,21.1696181247632,16155.1337178548,12955.5520833333,27.6854165991147,19.8925345937411,2.4309027766188,2.24791666244467,1.77899304280678,194.734693877551,46.2244897959184,35.0714285714286,5.44795918367347,37.8469387755102,24.1326530612245,27.3367346938776,1577.56041666667,1.61968411359996,2.63059306562965,0.244498123692207,0.235865084532951
"Pteroceltis tatarinowii","Pteroceltis","Cannabaceae","Rosales","Angiosperms",3.6,0.000503,-0.96,NA,NA,1.39722222301786,15.8096650408715,25.275429597835,5.4520618476204,1191.24742268041,223.546391752577,24.4742268041237,72.9775716643972,579.082474226804,89.5257731958763,520.515463917526,100.175257731959,8.55403778233479,28.5255879274349,805.915358081306,30.2989690918283,0.0917525626334947,30.2072166954119,23.5427836093706,6.29278348739614,13983.9596287049,8293.39175257732,20.0866838927122,11.5326460538451,1.47680412678374,2.42680409888631,2.0148625447578,195.958762886598,40.8762886597938,28.5773195876289,6.44432989690722,30.8969072164948,21.6907216494845,41.0103092783505,972.573195876289,1.79972761871049,-0.630241488576391,1.06914613536759,1.92889993627815
"Pterogyne nitens","Pterogyne","Leguminosae","Fabales","Angiosperms",6.408,0.001026,NA,-1.8,NA,0.171,22.8065092425876,25.2341851764255,19.7050370703803,1033.49777777778,168.062222222222,23.3066666666667,63.3065468597412,455.271111111111,89.16,370.888888888889,117.473333333333,11.3412777678172,64.0262403784858,231.155773010254,31.258444442749,13.2497777809037,18.0086666912503,24.6902592171563,20.3675556225247,16389.5503819444,12346.4155555556,28.4771481238471,17.1358704015944,1.98471296204461,2.6617777744929,2.20598147326046,196.674832962138,40.7527839643653,34.4810690423163,5.91046770601336,47.2227171492205,20.8730512249443,18.6570155902004,633.779555555556,2.16753566025502,-0.441711047171892,-1.37590462143672,0.447020801141474
"Pteronia fasciculata","Pteronia","Compositae","Asterales","Angiosperms",0.220593875,NA,-8.657547948,NA,NA,NA,16.6048460006714,21.5842391718989,11.3769927594973,353.402173913043,45.2717391304348,17.804347826087,29.8774598681408,124.239130434783,59.2934782608696,69.2391304347826,110.717391304348,13.1133152609286,53.285010918327,420.100648962933,29.1934782318447,4.58586957273276,24.6076086915058,15.712137636931,17.1436593791713,18891.6875,10232.5326086957,23.161503750345,10.0481884635013,1.11344202964202,3.79239133129949,3.10697463802669,112.54347826087,40.1195652173913,27.1739130434783,7.40869565217391,57.9673913043478,17.2173913043478,15.2826086956522,188.453260869565,2.64221512998991,-5.0444558939991,-1.63737995288104,-2.28364689228549
"Pteronia paniculata","Pteronia","Compositae","Asterales","Angiosperms",0.1640743315,NA,-7.532550772,NA,NA,NA,16.9383637381763,21.7500000116302,11.8414634262643,357.80487804878,48.5121951219512,15.7560975609756,38.7340556470359,134.573170731707,52.4878048780488,66.6707317073171,118.09756097561,13.3746951033429,54.8840994020788,407.294870330066,29.4597560836048,5.03292684874884,24.4268293148134,14.7989837948869,18.8339430529897,19043.8008050686,10473.9512195122,23.6257113945193,10.2510162591934,1.1470731751221,3.89512196110516,3.20782519840613,129.819277108434,40.0602409638554,26.8915662650602,7.36867469879518,58.8674698795181,16.6144578313253,14.6385542168675,191.830487804878,2.68061716689384,-5.04045787518122,-1.83722493640037,-1.84774553745992
"Pterospermum heterophyllum","Pterospermum","Malvaceae","Malvales","Angiosperms",6.22,0.000688,-0.75,NA,NA,1.09278904570776,21.6024510439704,27.5366012722838,14.5101308635637,1634.19607843137,297.862745098039,29.3333333333333,71.227611691344,799.098039215686,107.137254901961,663.411764705882,132.862745098039,7.50326791464114,35.1612396988214,537.564001345167,31.7372546850466,9.71176470962225,22.0254899006264,25.410457611084,15.9045752918019,15178.5180759804,10801.4117647059,25.3540850246654,17.850816969778,2.09580065689835,2.41568626609503,2.0936274505129,198.137254901961,41.6470588235294,31.7254901960784,5.80980392156863,36.9411764705882,22.1372549019608,31.6666666666667,1182.36862745098,1.83897848245475,0.779112627215613,0.206441070398803,1.19069498501594
"Pterospermum lanceaefolium","Pterospermum","Malvaceae","Malvales","Angiosperms",2.06,0.00023,-0.77,NA,NA,0.96146080508882,23.2662037743462,25.9851851993137,19.6962963740031,1651.33333333333,320,22.1111111111111,74.2252159118652,833.444444444444,104.888888888889,598.777777777778,266.666666666667,9.0675925148858,58.7368740505642,260.137639787462,30.8444449106852,14.4555555979411,16.3888893127441,25.1888889736599,20.3722221586439,16612.25,13014.1111111111,27.7999998728434,18.7324074639214,2.28074073791504,1.73333330949148,1.38518518871731,198.777777777778,42.2222222222222,35.4444444444444,5.63333333333333,36.5555555555556,23.2222222222222,28.2222222222222,1113.12222222222,1.85835888692091,1.55350327144327,-0.733852333308461,0.922033497327508
"Pterospermum menglunense","Pterospermum","Malvaceae","Malvales","Angiosperms",NA,NA,NA,NA,NA,NA,22.4638888041178,25.6666666666667,17.716667175293,1693.66666666667,309,14.3333333333333,78.5270589192708,890.333333333333,72.6666666666667,681.666666666667,80.3333333333333,11.1111110051473,53.2514762878418,337.456146240234,31.3666667938232,10.5000003178914,20.8666661580404,25.238889058431,19.2222220102946,16466.4996744792,12280.6666666667,28.0194447835286,16.9083334604899,2.0372222661972,1.53333330154419,1.18055554231008,191,41.6666666666667,37.6666666666667,5.53333333333333,33.6666666666667,23.6666666666667,28.6666666666667,1139.7,2.76835519883779,1.54133776207547,-1.19793431823016,1.0348668629122
"Pueraria montana","Pueraria","Leguminosae","Fabales","Angiosperms",NA,NA,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pultenaea elliptica","Pultenaea","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,4.32999999647688,19.4076391855876,25.5611108144124,12.7222221692403,663.333333333333,84.1666666666667,31,35.2569732666016,229.666666666667,109.833333333333,205.166666666667,129.333333333333,12.1986111005147,46.7369117736816,521.904032389323,32.1166661580404,5.84999998410543,26.2666660944621,24.988889058431,13.6083335876465,19369.75,11132.6666666667,25.5069440205892,13.3083335558573,1.12124998370806,3.98333334922791,3.34027771155039,168,41.1428571428571,27,6.64285714285714,60.7142857142857,17.1428571428571,12.4285714285714,396.216666666667,3.43264440741225,-3.70697136453414,-2.17400948923881,-1.0580000901935
"Pultenaea flexilis","Pultenaea","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,1.8399999999596,16.193646046091,20.9734177259217,10.9740010142238,1110.58525688757,137.614296351452,52.3201787043932,29.9439525405418,390.760982874162,179.752792256143,347.742367833209,207.56738644825,9.77390169511512,47.2899478364151,402.82433161732,26.0349218151237,5.40982874480096,20.6250930808856,20.7148299767557,11.7583022873879,16817.3588063687,8625.27177959792,21.0805969401606,11.3066952077648,1.33172623452551,3.90491436047955,3.36454455229389,147.376,41.8116363636364,30.5985454545455,5.78189090909091,51.9890909090909,20.568,17.8196363636364,730.773715562174,1.61220657042739,-1.60626379172961,0.569213997905563,-1.60966983577072
"Pultenaea juniperina","Pultenaea","Leguminosae","Fabales","Angiosperms",0.05,1.51e-05,NA,-1.63,NA,2.893275515,10.8199173787118,15.2442148569468,6.40053949382866,1047.39534883721,117.893620364551,52.9698302954117,21.5935771655617,330.347737272156,191.030169704588,196.606222501571,312.021213073539,9.19814189966934,48.0962633705978,358.837178017492,21.4186046607535,2.2235700789626,19.1950345790139,8.5510004263308,14.3907919560567,14834.8831599132,5789.13890634821,15.4189883116129,6.2208464276268,0.965539754223779,5.2423318704294,4.47031871538953,88.7028928850665,48.0295543393276,32.6492572322127,5.49681000781861,50.6581704456607,22.6214229867084,17.062392494136,911.289849151477,1.35423985944611,-2.17193066111639,2.27858481165608,-3.59900386829967
